"Country Name","Country Code","Arrangement Type","Approval Date","Approval Year","Intial End Date","Initial End Year","Mneumonic","Description","Program year","Year Type","T-3","T-2","T-1","T","T+1","T+2","T+3","T+4","Indicator Currency","Sort"
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","1.4","-3.4","-6","0.2","0.5","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","0","0","0","6.1","2.6","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1998,"FY","-3.7","-7","-7.9","-6.1","-5.2","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1998,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BEF_G","Programmed Financing Gap (-M-N-O-P-Q-R-S)",1998,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BEF_O","Other BOP Support 6/",1998,"FY","0","0","0","0","0.9","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BKMEO","Other Net Inflows (including e & o) 4/",1998,"FY","2.4","10.9","15.8","-0.1","2","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BK_MB","Official borrowing from multilateral and bilateral lenders (excl. Fund)",1998,"FY","5.8","5.9","7.1","7.4","6.5","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BK_PF","Public Commercial Borrowing, MLT",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BK_SP","Scheduled Principal Payments (excl. Fund)",1998,"FY","6.1","6.4","9.1","7.8","7.5","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BS_I","Scheduled Net Interest Payments",1998,"FY","5.3","6","6","7.9","8.1","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BMS_O","Services, Debit (excluding interest)",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BMT","Merchandise Imports",1998,"FY","37.9","46.1","50.9","50.4","55.6","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BO","Overall Balance (+F+G+H+I+J-K+L)",1998,"FY","-1.4","3.4","6.1","-6.3","-4","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BS_O","Services net",1998,"FY","-2.6","-2.7","-3.2","-3.3","-2.3","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BTRG","Official Transfers (net) 3/",1998,"FY","0.2","0.2","0.2","0.3","0.3","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BXS_O","Services, Credit and Private Transfers",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BXT","Merchandise Exports",1998,"FY","42.1","47.8","52.1","55.6","60.8","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"DL","External Debt (incl. Fund) 8/",1998,"FY","101.2","106.5","113.3","125.7","129.5","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"DS","Scheduled Debt Service",1998,"FY","15.8","17.6","21.5","23.2","23.2","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"D_R","Cancellation of Stock of Debt 7/",1998,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"ENDA","Exchange rate vis-a-vis numeraire (average)",1998,"FY","2181","2276","2373","2932","3200","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FNDA","Net Domestic Assets (domestic currency, billions) 4/",1998,"FY","155.5","197.2","244.1","303.1","NULL","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FAFA","Gross Reserves",1998,"FY","17.1","20.6","26.6","26.4","26","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FI","Nominal Interest Rate (in percent)",1998,"FY","14.2","14","10.8","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FMB","Broad Money (domestic currency, billions) 4/",1998,"FY","181.7","232.5","294.6","346.2","NULL","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCB_Y","Fiscal Balance including grants (percent of GDP) 3/(A+B+C+D-E-F-G)",1998,"FY","0.2","0.9","1.2","0.8","1","1","1","1","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCECY","Current Non-Interest Expenditures (percent of GDP)",1998,"FY","NULL","6.7","7.1","7.6","7.2","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCEKY","Capital Expenditures and Net Lending (Percent of GDP)",1998,"FY","NULL","5.8","5.7","5.6","5.2","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCENL","Total Expenditures (percent of GDP, E+F+G)",1998,"FY","NULL","13.9","14","14.5","13.7","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCG_Y","Grants (percent of GDP)",1998,"FY","NULL","0.1","0.1","0.1","0.1","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCIPY","Interest payments (percent of GDP)",1998,"FY","NULL","1.4","1.2","1.3","1.3","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCRCT","Current Tax Revenue (percent of GDP)",1998,"FY","NULL","13.7","14.2","13.7","13.4","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCR_Y","Total Revenues, including grants (percent of GDP, A+B+C+D)",1998,"FY","NULL","14.9","15.2","15.2","14.7","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCRKY","Capital Revenues (percent of GDP)",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCRNT","Current Non-tax Revenues (percent of GDP)",1998,"FY","NULL","1.1","0.9","1.5","1.3","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GPB_Y","Fiscal Balance, Broadest coverage including grants 2/",1998,"FY","0.2","0.9","1.2","0.8","1","1","1","1","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NGDP","GDP (domestic currency, billions)",1998,"FY","399.8","471.7","551.6","627.2","709.5","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NGDPD","GDP (in millions of US$ or SDRs)",1998,"FY","183","207","233","214","221","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NI_Y","Gross Domestic Investment (percent of GDP)",1998,"FY","31.1","31.9","32.1","30.2","29.3","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NS_Y","Gross National/Domestic Savings (percent of GDP)",1998,"FY","29.2","29","28.8","27.3","26.9","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"PCPIC","CPI Inflation (percent, end-of-period)",1998,"FY","9.6","9","6.6","10","9","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BDRPR","Projected New Rescheduling",1998,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"RGDPC","Real GDP Growth (in percent)",1998,"FY","7.5","8.2","8","5","3","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"TMP_C","Import Unit Value (percentage change)",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"TMR_C","Import Volume (percentage change)",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"TXP_C","Export Unit Value (percentage change)",1998,"FY","6.1","2.7","3.1","-3.7","-0.8","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"TXR_C","Export Volume (percentage change)",1998,"FY","8.5","7.2","5.9","10.6","10.3","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FNFA","Net foreign assets",1998,"FY","26.2","35.3","50.5","43.1","NULL","NULL","NULL","NULL","US$ bn",-1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","1.4","-3.4","-6.1","10.2","-6.7","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","0","0","0","3","5.3","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","0","0","0","2.6","-1.8","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1998,"FY","-3.5","-7","-7.9","-2.3","4.2","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BEF_G","Programmed Financing Gap (-M-N-O-P-Q-R-S)",1998,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BEF_O","Other BOP Support 6/",1998,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BKMEO","Other Net Inflows (including e & o) 4/",1998,"FY","1.5","10.2","15.6","-14","-18.8","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BK_MB","Official borrowing from multilateral and bilateral lenders (excl. Fund)",1998,"FY","6.5","6.5","7.3","6.7","11.7","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BK_PF","Public Commercial Borrowing, MLT",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BK_SP","Scheduled Principal Payments (excl. Fund)",1998,"FY","6.1","6.4","9.1","6.2","7.1","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BS_I","Scheduled Net Interest Payments",1998,"FY","5.3","6","6","7.3","7.6","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BMS_O","Services, Debit (excluding interest)",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BMT","Merchandise Imports",1998,"FY","37.9","46.1","50.9","48.5","42.3","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BO","Overall Balance (+F+G+H+I+J-K+L)",1998,"FY","-1.4","3.4","6.1","-15.8","-9.9","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BS_O","Services net",1998,"FY","-2.4","-2.7","-3.2","-2.8","-4.7","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BTRG","Official Transfers (net) 3/",1998,"FY","0.2","0.2","0.2","0","0.1","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BXS_O","Services, Credit and Private Transfers",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BXT","Merchandise Exports",1998,"FY","42.1","47.8","52.1","56.3","58.8","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"DL","External Debt (incl. Fund) 8/",1998,"FY","101.2","106.5","113.3","119.6","112.8","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"DS","Scheduled Debt Service",1998,"FY","15.8","17.6","21.5","27","20.4","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"D_R","Cancellation of Stock of Debt 7/",1998,"FY","0","0","0","0","0","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"ENDA","Exchange rate vis-a-vis numeraire (average)",1998,"FY","2181","2276","2373","4802","6000","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FNDA","Net Domestic Assets (domestic currency, billions) 4/",1998,"FY","155.5","197.2","244.1","347.3","404.3","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FAFA","Gross Reserves",1998,"FY","17.1","20.6","26.6","16.4","23.1","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FI","Nominal Interest Rate (in percent)",1998,"FY","14.2","14","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FMB","Broad Money (domestic currency, billions) 4/",1998,"FY","181.7","232.5","294.6","450.3","464.6","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCB_Y","Fiscal Balance including grants (percent of GDP) 3/(A+B+C+D-E-F-G)",1998,"FY","0.2","0.9","1.2","-0.2","-3.8","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCECY","Current Non-Interest Expenditures (percent of GDP)",1998,"FY","NULL","6.7","7","8.7","9.7","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCEKY","Capital Expenditures and Net Lending (Percent of GDP)",1998,"FY","NULL","5.8","5.6","5.8","5.7","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCENL","Total Expenditures (percent of GDP, E+F+G)",1998,"FY","NULL","13.9","13.8","16.1","17.3","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCG_Y","Grants (percent of GDP)",1998,"FY","NULL","0.1","0.1","0","0","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCIPY","Interest payments (percent of GDP)",1998,"FY","NULL","1.4","1.2","1.7","1.8","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCRCT","Current Tax Revenue (percent of GDP)",1998,"FY","NULL","13.7","14.1","14.9","11.2","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCR_Y","Total Revenues, including grants (percent of GDP, A+B+C+D)",1998,"FY","NULL","14.9","15.1","15.9","13.4","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCRKY","Capital Revenues (percent of GDP)",1998,"FY","NULL","0","0","0","0.9","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCRNT","Current Non-tax Revenues (percent of GDP)",1998,"FY","NULL","1.1","0.9","0.9","1.3","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GPB_Y","Fiscal Balance, Broadest coverage including grants 2/",1998,"FY","0.2","0.9","1.2","-0.2","-3.8","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NGDP","GDP (domestic currency, billions)",1998,"FY","399.8","471.7","554.2","679.1","949.4","1080.4","1221.6","1370.1","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NGDPD","GDP (in millions of US$ or SDRs)",1998,"FY","183","208","223","190","160.4","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NI_Y","Gross Domestic Investment (percent of GDP)",1998,"FY","31.1","31.9","32.1","31.6","22.4","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NS_Y","Gross National/Domestic Savings (percent of GDP)",1998,"FY","29.3","29","28.8","30.4","25.1","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"PCPIC","CPI Inflation (percent, end-of-period)",1998,"FY","8.9","9.2","5.3","38.4","18.5","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BDRPR","Projected New Rescheduling",1998,"FY","0","0","0","0","13.1","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"RGDPC","Real GDP Growth (in percent)",1998,"FY","7.5","8.2","8","5","-5","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"TMP_C","Import Unit Value (percentage change)",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"TMR_C","Import Volume (percentage change)",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"TXP_C","Export Unit Value (percentage change)",1998,"FY","6.1","2.8","1.5","-7.8","-1.8","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"TXR_C","Export Volume (percentage change)",1998,"FY","8.5","7.2","7.6","17.2","6.3","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FNFA","Net foreign assets",1998,"FY","26.2","35.3","50.5","103","60.3","NULL","NULL","NULL","US$ bn",1
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","1.4","-3.4","-6.1","10.2","-7.7","-0.9","-0.5","-0.5","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","0","0","0","3","6.7","0.9","-0.3","-2.5","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","0","0","0","2.4","-2.4","0","0","0","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1998,"FY","-3.5","-7","-7.8","-2.5","1.3","2.1","1.1","0.4","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BDRPT","Rescheduling contracted before program 5/",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BEF_G","Programmed Financing Gap (-M-N-O-P-Q-R-S)",1998,"FY","0","0","0","0","0","4","0","0","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BEF_O","Other BOP Support 6/",1998,"FY","0","0","0","0","1","-1","0","0","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BKMEO","Other Net Inflows (including e & o) 4/",1998,"FY","1.5","11","15.6","-13.3","-24.3","-12","-4.5","0.7","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BK_MB","Official borrowing from multilateral and bilateral lenders (excl. Fund)",1998,"FY","6.5","7.5","7.3","6.3","13.4","5.8","7.5","8","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BK_PF","Public Commercial Borrowing, MLT",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BK_SP","Scheduled Principal Payments (excl. Fund)",1998,"FY","6.1","8.4","9.1","6.2","6.5","5.8","7.5","7.9","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BS_I","Scheduled Net Interest Payments",1998,"FY","5.3","6","6","7.2","8","10.8","11.3","11.6","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BMS_O","Services, Debit (excluding interest)",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BMT","Merchandise Imports",1998,"FY","37.9","46.1","50.9","47.9","41","44.1","48.4","54.3","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BO","Overall Balance (+F+G+H+I+J-K+L)",1998,"FY","-1.4","3.4","6.1","-15.6","-16","-9.8","-3.2","1.2","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BS_O","Services net",1998,"FY","-2.4","-2.7","-3.1","-3.5","-5.5","-3","-3.7","-4.2","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BTRG","Official Transfers (net) 3/",1998,"FY","0.2","0.2","0.2","0","0.1","0.1","0.1","0.1","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BXS_O","Services, Credit and Private Transfers",1998,"FY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BXT","Merchandise Exports",1998,"FY","42.1","47.8","52.1","56.1","55.8","60","64.5","70.5","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"DL","External Debt (incl. Fund) 8/",1998,"FY","101.2","105.8","112.7","137.9","148.1","152.4","152.9","154.7","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"DS","Scheduled Debt Service",1998,"FY","15.8","19.6","21.5","27","22.9","25.1","27.5","28.6","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"D_R","Cancellation of Stock of Debt 7/",1998,"FY","0","0","0","0","0","0","0","0","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"ENDA","Exchange rate vis-a-vis numeraire (average)",1998,"FY","2181","2276","2373","4802","10632","10431","11102","11542","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FNDA","Net Domestic Assets (domestic currency, billions) 4/",1998,"FY","155.5","197.2","244.1","353.8","446.7","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FAFA","Gross Reserves",1998,"FY","17.1","20.6","26.6","16.4","24.1","25","25.5","26","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FI","Nominal Interest Rate (in percent)",1998,"FY","14.2","14","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"FMB","Broad Money (domestic currency, billions) 4/",1998,"FY","181.7","232.5","294.6","449.8","570.1","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCB_Y","Fiscal Balance including grants (percent of GDP) 3/(A+B+C+D-E-F-G)",1998,"FY","0.2","0.9","1.2","-0.9","-8.5","NULL","NULL","NULL","US$ bn",2
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"GCECY","Current Non-Interest Expenditures (percent of GDP)",1998,"FY","NULL","6.7","7","8.9","13.8","NULL","NULL","NULL","US$ bn",2
